,kinase,kinase_name,TF,gene,p_value,r_squared,adjusted_r_squared,tf_coef,kinase_coef,interaction_coef,BH_critical_value,effect_on_tf,effect_on_gene,tfs_targeting_gene,kinases_targeting_tf,kinases_targeting_tfs_targeting_gene,tf_targets_num_genes,kinase_targets_num_genes,tf_coefficient_regularized,kinase_coefficient_regularized,interaction_coefficient_regularized,name,tnseq_ess,crispr_ess,Vulnerability Index
1480,Rv3080c,PknK,Rv0324,Rv2735c,0.00019152540073796598,0.5284109197525954,0.5092492866951387,0.3241379847846374,-0.4531907294376134,0.1473879265431172,0.009048142717497556,1.0,1.0,6,1,4,118,72,0.3226823138232621,-0.44327518573113445,0.14506742398502714,Rv2735c,NonEssential,NonEssential,1.691
1481,Rv3080c,PknK,Rv0047c,Rv0330c,0.00019292010689005184,0.4976232127159631,0.4830453148706674,0.2912063719540246,0.4407489003638213,-0.1851299971262991,0.00905425219941349,-1.0,-1.0,3,4,4,41,72,0.3149369246746447,0.43398690083481006,-0.1823394685077249,Rv0330c,NonEssential,NonEssential,1.225
1482,Rv3080c,PknK,Rv0818,Rv0691c,0.00019569848302281658,0.2984251823877153,0.2876079495170413,0.5518391041693148,0.058350138731221156,0.19939697359014233,0.009060361681329425,1.0,1.0,2,2,2,313,72,0.4923184416149742,0.07213389231537598,0.12214837462379584,Rv0691c,NonEssential,NonEssential,0.7
1483,Rv1746,PknF,Rv2374c,Rv3417c,0.0001974551120644553,0.3775360673597252,0.35947349788578864,-1.6553974991130191,-0.6648724381570643,0.8403248210727129,0.009066471163245358,-1.0,1.0,1,4,8,8,42,-1.154737112910296,-0.45382297565396207,0.42566933145450425,groEL1,NonEssential,NonEssential,1.456
1484,Rv2176,PknL,Rv1267c,Rv2031c,0.0001974959246190998,0.9373760301816173,0.9219739186857449,-0.1962109914003497,0.38550595377743324,0.9509922491372036,0.009072580645161291,-1.0,1.0,31,4,10,24,64,-0.06788357385606565,0.42044860102598786,0.40127037742304794,hspX,NonEssential,NonEssential,1.924
1485,Rv3080c,PknK,Rv1332,Rv2381c,0.00019866360217395086,0.558551766162237,0.5222825450722799,0.47778577605398925,0.22756792033544207,-0.4420964447155093,0.009078690127077224,-1.0,-1.0,8,1,9,37,72,0.2747259647711698,0.09614550313469476,-0.2777735667590599,mbtD,NonEssential,NonEssential,0.823
1486,Rv2176,PknL,Rv3058c,Rv1269c,0.00019887377076193693,0.5577952525312215,0.5459768628438599,-0.018555230727519,-0.014146019168113205,-0.2701457856442613,0.009084799608993157,1.0,-1.0,3,2,3,158,64,0.020100184632025907,0.06756130425097402,-0.2023988441258993,Rv1269c,NonEssential,NonEssential,0.473
1487,Rv3080c,PknK,Rv0818,Rv2304c,0.00019992420325347078,0.6625434660653018,0.6456322046836085,0.3021399010384823,0.4467224078457782,-0.23827592588971896,0.009090909090909092,-1.0,-1.0,5,2,6,313,72,0.2796074244801662,0.39403554686760106,-0.22234430968548147,Rv2304c,Uncertain,NonEssential,0.97
1488,Rv2176,PknL,Rv0081,Rv1970,0.00020021287217194506,0.7614099580519932,0.7453934969027057,0.028443907837723745,0.17660431156976855,0.1531265824347078,0.009097018572825025,1.0,1.0,5,5,8,280,64,0.002627665172717849,0.1976644759379702,0.09828372729454381,lprM,NonEssential,NonEssential,0.964
1489,Rv3080c,PknK,Rv0324,Rv2459,0.00020207532063672707,0.5351343869631405,0.5216449830134102,-0.16707412799829818,-0.05060139327298357,-0.08359081447455866,0.009103128054740959,1.0,-1.0,2,1,5,118,72,-0.17253647275253373,-0.017820327268042408,-0.09323110625306129,Rv2459,NonEssential,NonEssential,1.207
1490,Rv3080c,PknK,Rv0081,Rv3416,0.00020251668210447652,0.46170882733085417,0.4242407642680366,0.02514493838585348,-0.006620502346552966,0.10907183832221233,0.009109237536656892,1.0,1.0,6,5,6,280,72,0.05870283513073725,0.060830477478382834,0.06313728715621914,whiB3,NonEssential,NonEssential,-0.205
1491,Rv3080c,PknK,Rv0042c,Rv0197,0.00020296465981882136,0.6496927885101994,0.6099236123265747,0.1370116155866412,0.14855904404506495,-0.24520624149286688,0.009115347018572825,-1.0,-1.0,14,2,10,23,72,0.10207618875190153,0.183107449819118,-0.16594003512955174,Rv0197,NonEssential,NonEssential,0.847
1492,Rv3080c,PknK,Rv0081,Rv0208c,0.0002030494033965418,0.17776700641981258,0.15201474263877757,0.06197868639373068,0.17471763472226656,0.09615270331966917,0.00912145650048876,1.0,1.0,2,5,5,280,72,0.09278400213468667,0.16845514110354629,0.09421964615042983,Rv0208c,NonEssential,NonEssential,0.956
1493,Rv0931c,PknD,Rv3223c,Rv3252c,0.00020450014827615772,0.3603574225665771,0.3252283107624532,0.0007880989519412976,0.7867687681055062,0.6706642629990678,0.009127565982404693,1.0,1.0,4,5,6,110,23,0.041721849914372416,0.4225424126562972,0.5519676501940647,alkB,NonEssential,NonEssential,1.396
1494,Rv3080c,PknK,Rv0081,Rv3502c,0.0002046591354583965,0.7467664341196636,0.7364770341516138,0.06416433892594219,0.5690238925778174,0.06356797667317424,0.009133675464320626,1.0,1.0,3,5,5,280,72,0.04626071014697777,0.5563045824544729,0.05049749106398611,Rv3502c,NonEssential,NonEssential,1.611
1495,Rv3080c,PknK,Rv0081,Rv3848,0.00020561421941100568,0.5527568204817768,0.5160114888312186,0.15006338251236528,0.030035283568347233,0.19319481730775986,0.00913978494623656,1.0,1.0,8,5,6,280,72,0.13553795194426038,0.0,0.1672449504440663,Rv3848,NonEssential,NonEssential,1.422
1496,Rv3080c,PknK,Rv0324,Rv0115,0.00020563737096935587,0.6586575632587617,0.643984472086627,0.004522812164880235,-0.19080449351736997,0.10171805915459411,0.009145894428152493,1.0,1.0,6,1,5,118,72,0.0,-0.1507533655090742,0.07881570002789676,hddA,NonEssential,NonEssential,0.467
1497,Rv3080c,PknK,Rv0757,Rv2918c,0.0002067550730291297,0.6413948995162336,0.6251316296530243,-0.11477637888346431,0.2969918712814746,-0.3966086751096144,0.009152003910068427,1.0,-1.0,5,6,6,76,72,-0.11794067781462711,0.2939479747714747,-0.1274823716856203,glnD,NonEssential,NonEssential,1.096
1498,Rv2088,PknJ,Rv3133c,Rv3125c,0.00020720999506858789,0.3364672170366152,0.3232552810926539,-0.037055490042031146,0.23005113312029707,0.18976761833202133,0.00915811339198436,-1.0,1.0,3,3,3,81,6,-0.03663175608271319,0.22469984010443958,0.17960862010545495,PPE49,NonEssential,NonEssential,-0.319
1499,Rv3080c,PknK,Rv0818,Rv2191,0.0002082726174126182,0.6902422760453684,0.677656183424187,-0.002387541141778087,0.4871247707954102,0.2896939794126874,0.009164222873900294,-1.0,1.0,6,2,5,313,72,-0.04733310144914902,0.3526315390798069,0.19271926516105853,Rv2191,NonEssential,NonEssential,1.304
1500,Rv1746,PknF,Rv3223c,Rv3033,0.00020862135061790787,0.645451190528493,0.6242597674336443,0.2906619164798443,0.06071710957769686,0.2612277049864312,0.009170332355816227,1.0,1.0,9,5,5,110,42,0.24250022224519807,0.07846732144373574,0.1926165081713315,Rv3033,NonEssential,NonEssential,0.635
1501,Rv2176,PknL,Rv0081,Rv1258c,0.0002089340455945898,0.8004900040408431,0.7789083939010305,-0.03420517996217318,0.3917367473321779,-0.15963356501276232,0.00917644183773216,1.0,-1.0,12,5,8,280,64,0.007264119239779383,0.43905945322944884,-0.10076653769737644,Rv1258c,NonEssential,NonEssential,1.311
1502,Rv3080c,PknK,Rv3058c,Rv3612c,0.00020919348656677256,0.35020167959689086,0.34307669801352336,1.0295910734211964,-0.021379449363858275,-0.4130391228337435,0.009182551319648095,-1.0,-1.0,1,2,2,158,72,0.9435879308665661,0.04909406249630254,-0.30986586603151717,Rv3612c,NonEssential,NonEssential,-0.334
1503,Rv3080c,PknK,Rv0081,Rv2663,0.00021164938129710067,0.6295306706118624,0.6073876762116519,0.14279787729650642,-0.21585487067655015,0.1029783092698304,0.009188660801564028,1.0,1.0,5,5,6,280,72,0.10085379781358295,-0.17872107555404088,0.09540998444941776,Rv2663,NonEssential,NonEssential,0.177
1504,Rv3080c,PknK,Rv0653c,Rv3727,0.00021224046029452877,0.35006926021422724,0.33859145465509655,0.05563776325688493,-0.13438784337705928,0.14884542632015252,0.009194770283479961,1.0,1.0,2,3,3,8,72,0.060107714850307914,-0.11601481065705901,0.115416011759883,Rv3727,NonEssential,NonEssential,1.353
1505,Rv1746,PknF,Rv0023,Rv1652,0.00021228673356266938,0.6236693516842118,0.6144701580587147,0.03534334469155326,-0.29336283865280294,-0.19972323560649802,0.009200879765395895,-1.0,-1.0,4,3,3,481,42,0.03605897096922901,-0.26625609619152746,-0.17550696838137372,argC,Essential,Essential,-5.758
1506,Rv2176,PknL,Rv0023,Rv2465c,0.00021241102724505145,0.6153767126199974,0.6024409518336744,-0.14838720610950384,0.03454739221304645,-0.2604777394801537,0.009206989247311828,1.0,-1.0,2,3,5,481,64,-0.1266791324437321,0.024514048377165934,-0.2738356258731498,rpiB,Essential,Essential,-4.875
1507,Rv1266c,PknH,Rv0767c,Rv3197A,0.00021310967915633792,0.6215527618057897,0.5836177164498068,0.15850288382623132,0.11724620083749879,-0.5511327300828316,0.009213098729227763,-1.0,-1.0,11,5,8,33,11,0.022196868119651648,0.16932395845215711,-0.4000918827677239,whiB7,NonEssential,NonEssential,-0.17
1508,Rv0931c,PknD,Rv0260c,Rv2032,0.00021400127562737868,0.9401481197165982,0.9287035741326919,-0.005415104642310044,-0.5887791834241536,-0.3901715440461862,0.009219208211143696,1.0,-1.0,21,1,10,95,23,-0.07067009198713163,-0.21743148073996776,-0.30416271203567624,acg,NonEssential,NonEssential,1.197
1509,Rv0931c,PknD,Rv3223c,Rv3913,0.00021790488361014856,0.676833064847444,0.665964221736932,0.8062834691716512,-0.17272603700376477,0.23368252719835672,0.009225317693059629,1.0,1.0,2,5,5,110,23,0.6996913863358386,-0.20576312246943348,0.17856581764475019,trxB2,Essential,Essential,-7.059
1510,Rv1746,PknF,Rv0967,Rv2990c,0.00021906564231665283,0.701839781140999,0.6597726215495063,0.2723441139294304,1.0599703570934715,-0.29741329425856355,0.009231427174975562,-1.0,-1.0,19,6,9,7,42,0.19298233182824504,0.6179830597016643,-0.17072969592319598,Rv2990c,NonEssential,NonEssential,1.09
1511,Rv2176,PknL,Rv0023,Rv2705c,0.0002202894038070977,0.6154907034474285,0.596221444850261,-0.17971365165332936,-0.019612720648202017,-0.3354583430327411,0.009237536656891495,1.0,-1.0,6,3,5,481,64,-0.20844049939327078,0.11538274778697792,-0.1923847203931913,Rv2705c,NonEssential,NonEssential,0.764
1512,Rv0014c,PknB,Rv0081,Rv3729,0.0002206262548882831,0.6478816367670365,0.6352212012350648,-0.0028036227561600425,0.42389322241340144,-0.08232019425391846,0.00924364613880743,1.0,-1.0,3,5,5,280,9,0.0005136462909127416,0.3132510596825316,-0.05508196589956237,Rv3729,NonEssential,NonEssential,1.115
1513,Rv1743,PknE,Rv0158,Rv2987c,0.00022129065855258935,0.7876984928088158,0.7534735646973906,0.208694925028604,-0.07363727118902226,1.0490220066762983,0.009249755620723363,1.0,1.0,24,3,9,23,33,0.21238359800300363,-0.09715459633054194,0.17823247477138718,leuD,Essential,Essential,-3.274
1514,Rv2176,PknL,Rv0081,Rv1285,0.00022219351084216903,0.8770796415097933,0.8654007475914839,0.05676443118319631,-0.24736463051321259,-0.14942266813055585,0.009255865102639297,-1.0,-1.0,14,5,7,280,64,0.08975580059496091,-0.035787898155150946,-0.11983166944548895,cysD,NonEssential,NonEssential,1.233
1515,Rv1746,PknF,Rv0081,Rv1394c,0.00022244828151545028,0.325306531356251,0.3072746346441686,0.0193674440710043,0.3288177234041632,-0.14950492350394404,0.00926197458455523,-1.0,-1.0,2,5,5,280,42,0.020527722639697096,0.29231097540224193,-0.099836095026374,cyp132,NonEssential,NonEssential,1.18
1516,Rv1743,PknE,Rv2374c,Rv0991c,0.00022299830284829716,0.5468001416568185,0.525170148417712,-1.4269796781970836,-0.5102999769975463,-1.3106397641904233,0.009268084066471163,1.0,-1.0,3,4,6,8,33,-0.7191022129419457,-0.3290097494690282,-0.4651566703147192,Rv0991c,NonEssential,NonEssential,0.683
1517,Rv0014c,PknB,Rv0081,Rv0492A,0.00022300927414432237,0.420823448071283,0.391798655036131,-0.05498483055251106,0.22176822422378684,-0.17648921997639277,0.009274193548387098,1.0,-1.0,5,5,6,280,9,-0.05131986229226296,0.07008579835327677,-0.12305395565606889,Rv0492A,NonEssential,NonEssential,1.39
1518,Rv1746,PknF,Rv0023,Rv1935c,0.00022360241731324496,0.5484644054978741,0.529054504376742,0.48166967566553887,-0.23714409124441832,-0.19512688308359846,0.009280303030303031,-1.0,-1.0,5,3,5,481,42,0.40544642531284525,-0.10724929147366075,-0.17110097217363626,echA13,NonEssential,NonEssential,0.923
1519,Rv0014c,PknB,Rv0020c,Rv2032,0.00022394742768525378,0.9401481197165982,0.9287035741326919,-0.3145339590310605,-0.6240246627486742,1.46391015407882,0.009286412512218964,-1.0,1.0,21,10,10,24,9,-0.4954927097506202,-0.23903668141569218,0.4326954170857054,acg,NonEssential,NonEssential,1.197
1520,Rv3080c,PknK,Rv0081,Rv1213,0.0002249382628513478,0.5190886830586526,0.5017974896405368,-0.04672103995206111,0.2365765604990539,-0.057903009905258346,0.009292521994134897,1.0,-1.0,3,5,5,280,72,-0.0707705127976241,0.2297396536164561,-0.056254747612559323,glgC,NonEssential,NonEssential,1.773
1521,Rv3080c,PknK,Rv0081,Rv3027c,0.00022640857833071556,0.4031734482602224,0.3831008063855662,-0.043621842364515176,-0.16499755406413608,-0.09702385774131467,0.00929863147605083,1.0,-1.0,2,5,5,280,72,-0.016016018177962832,-0.16682144351415,-0.09294078950479158,Rv3027c,NonEssential,NonEssential,0.771
1522,Rv2176,PknL,Rv0081,Rv1799,0.00022844932521793888,0.6224631264186891,0.5895176916957916,-0.034645516555752036,-0.4819900015078198,0.17152208950437325,0.009304740957966766,-1.0,1.0,8,5,7,280,64,-0.04004926106115773,-0.14657035291011863,0.10493437611801812,,,,
1523,Rv0931c,PknD,Rv0260c,Rv2826c,0.00022927932003529632,0.5938221564810163,0.585734544552541,0.2244824436730106,0.528227657733368,-0.10235527177548977,0.009310850439882699,-1.0,-1.0,3,1,3,95,23,0.2193627434601557,0.5008244430812331,-0.07183009770381699,Rv2826c,NonEssential,NonEssential,0.1
1524,Rv2176,PknL,Rv0042c,Rv3130c,0.0002299752673591093,0.9518141899075943,0.9376020829983173,0.024687019674861872,0.00454343877369915,-1.5231642774845584,0.009316959921798632,-1.0,-1.0,34,2,10,23,64,0.2167740794089926,0.2415839782727127,-0.20013446947741367,tgs1,NonEssential,NonEssential,0.875
1525,Rv3080c,PknK,Rv0818,Rv0114,0.00023017523674960437,0.6706678017182586,0.6565109877649711,-0.502916868855502,-0.3392305978174349,-0.2227481024546529,0.009323069403714565,1.0,-1.0,6,2,5,313,72,-0.4532186112162288,-0.34070988593941304,-0.1772673908296332,gmhB,NonEssential,NonEssential,0.057
1526,Rv3080c,PknK,Rv0757,Rv0656c,0.00023073879087930207,0.26840043616952003,0.24717098454051056,-0.16911973060475416,0.1765743749462239,-0.4964718366632846,0.009329178885630498,1.0,-1.0,1,6,6,76,72,-0.1702979441494238,0.21379026451311572,-0.23086592040230036,vapC6,NonEssential,NonEssential,0.569
1527,Rv1743,PknE,Rv2986c,Rv1258c,0.00023240092121512402,0.8004900040408431,0.7789083939010305,0.17927854201345278,0.8758099439486451,0.35211513977172026,0.009335288367546433,1.0,1.0,12,6,8,1,33,0.1700855968795196,0.36007285301716757,0.15469909595257647,Rv1258c,NonEssential,NonEssential,1.311
1528,Rv1743,PknE,Rv1956,Rv3083,0.0002335812352368774,0.7247646410737594,0.6729806689046471,0.33198526653057103,-0.9785477518568261,0.6724334586232518,0.009341397849462366,1.0,1.0,20,3,10,4,33,0.3446729359533298,-0.3293242679239682,0.488439227269607,Rv3083,NonEssential,NonEssential,1.665
1529,Rv0931c,PknD,Rv0260c,Rv1716,0.00023447201504639585,0.5688491597539596,0.5602642978906534,0.33158520770897687,0.6866306040677745,-0.1431592952592505,0.0093475073313783,-1.0,-1.0,5,1,2,95,23,0.3154348095548802,0.6354676005626113,-0.13493036479719275,Rv1716,NonEssential,NonEssential,0.861
1530,Rv3080c,PknK,Rv0047c,Rv3425,0.00023468986630119208,0.8005090873508094,0.7659915757473871,-0.2264866811184456,0.13231651183744791,-0.26548244292449286,0.009353616813294233,1.0,-1.0,22,4,8,41,72,-0.21886888620396122,-0.002950002523984474,-0.19066524413475155,,,,
1531,Rv0014c,PknB,Rv0081,Rv1394c,0.00023503669260137652,0.325306531356251,0.3072746346441686,0.0193674440710043,0.006769481895371951,0.16043996645254788,0.009359726295210166,1.0,1.0,2,5,5,280,9,0.020527722639697096,0.0,0.14325512498613038,cyp132,NonEssential,NonEssential,1.18
1532,Rv3080c,PknK,Rv0818,Rv3517,0.00023524638318926828,0.696289722150907,0.6773953039437054,-0.6242892063808556,0.33397007494548125,0.25918123348661115,0.0093658357771261,-1.0,1.0,8,2,6,313,72,-0.4154208214441681,0.22606246301535088,0.2381293367769205,Rv3517,NonEssential,NonEssential,1.177
1533,Rv3080c,PknK,Rv0023,Rv1131,0.00023597237183601988,0.6284518475220331,0.577077288167055,-0.7852750545915492,-0.31083472247785576,0.5192436380263373,0.009371945259042034,-1.0,1.0,23,3,8,481,72,-0.6589273275727935,-0.1957977034372357,0.3863958999501856,prpC,NonEssential,NonEssential,0.501
1534,Rv0931c,PknD,Rv2258c,Rv0166,0.0002368183296103225,0.5951867779421033,0.5852913436251325,0.6494803325865672,-0.2208342562585877,-0.20420937782258045,0.009378054740957967,-1.0,-1.0,1,5,5,8,23,0.6092785372107489,-0.1573984391042408,-0.13067859382416572,fadD5,NonEssential,NonEssential,0.503
1535,Rv2176,PknL,Rv3058c,Rv1956,0.0002370060555414398,0.6056646888888426,0.5914863406241718,-0.19356902780012583,0.1224394132690604,-0.29707319513458846,0.0093841642228739,1.0,-1.0,7,2,4,158,64,-0.12206716553650175,0.1161240698443844,-0.2305634793083676,higA,NonEssential,NonEssential,-2.212
1536,Rv2176,PknL,Rv0818,Rv2365c,0.00024005564585310402,0.48551697440841035,0.4682137336373927,0.5303774853674076,-0.02226758430032879,-0.46943340043083936,0.009390273704789835,-1.0,-1.0,3,2,5,313,64,0.5019207106478814,0.006826163303832341,-0.2830980505560446,,,,
1537,Rv0931c,PknD,Rv3223c,Rv2454c,0.00024090699554698829,0.536818044424924,0.5254958188441998,0.27219050059813044,0.11044435918658942,0.23594337502807575,0.009396383186705768,1.0,1.0,1,5,5,110,23,0.22842528721951352,0.09082142223178861,0.19707678088584357,Rv2454c,Essential,NonEssential,-0.642
1538,Rv2176,PknL,Rv0818,Rv2142c,0.00024120948036914687,0.5295722131647866,0.5093502042284312,0.062045895054908665,0.3485255908083054,0.5264095675626741,0.009402492668621702,1.0,1.0,4,2,5,313,64,0.1209215766036991,0.26517634046143884,0.20046622922308913,parE2,NonEssential,NonEssential,1.166
1539,Rv2176,PknL,Rv2640c,Rv3093c,0.0002446605147764043,0.8119263277582827,0.781607146338963,0.05694766428610626,0.17594656889526505,0.4967317784050446,0.009408602150537635,1.0,1.0,25,1,7,5,64,0.06741678163200845,0.14892773813050159,0.3933731005782083,Rv3093c,NonEssential,NonEssential,1.101
1540,Rv3080c,PknK,Rv0081,Rv0837c,0.0002455232194535891,0.44823394823371265,0.43474633363498116,0.061342425880686,0.6145740088703515,0.11460754605342284,0.009414711632453568,1.0,1.0,1,5,5,280,72,-0.0024532016547539524,0.45386339491982536,0.13239269466434928,Rv0837c,NonEssential,NonEssential,-0.124
1541,Rv1746,PknF,Rv0491,Rv0197,0.0002470559791158801,0.6496927885101994,0.6099236123265747,0.009664635744141663,0.011762663427048665,0.39122430468262964,0.009420821114369503,1.0,1.0,14,2,10,21,42,-0.02534462069656176,0.07706393789984585,0.12624504708284606,Rv0197,NonEssential,NonEssential,0.847
1542,Rv2176,PknL,Rv0081,Rv1966,0.0002470560408610408,0.752787979460143,0.73619272808131,-0.020108570953925625,-0.017587332616744687,0.14097690653916645,0.009426930596285436,-1.0,1.0,5,5,8,280,64,0.007401757016353905,0.04947827335219736,0.14383783120388163,mce3A,NonEssential,NonEssential,1.215
1543,Rv2176,PknL,Rv0023,Rv3898c,0.0002480952022866424,0.2660298721946952,0.2547131521624548,-0.04234045854164544,-0.11107622544028725,-0.20669908213227162,0.00943304007820137,1.0,-1.0,1,3,3,481,64,-0.018237216591258557,-0.07389769531056037,-0.24767178822021368,Rv3898c,NonEssential,NonEssential,-1.433
1544,Rv1743,PknE,Rv3223c,Rv2454c,0.0002480952350355429,0.536818044424924,0.5254958188441998,0.27219050059813044,-0.2796028600642671,-0.35652813843821907,0.009439149560117302,-1.0,-1.0,1,5,5,110,33,0.22842528721951352,-0.12262919160111127,-0.251506914710812,Rv2454c,Essential,NonEssential,-0.642
1545,Rv3080c,PknK,Rv1332,Rv2003c,0.0002481086645579361,0.8456398009208285,0.8360367470610643,-0.26295518774751386,0.3445880906781674,-0.23499777853205706,0.009445259042033236,1.0,-1.0,9,1,7,37,72,-0.11182934308917516,0.35709086852249483,-0.2855229799112122,Rv2003c,NonEssential,NonEssential,0.94
1546,Rv2176,PknL,Rv0491,Rv0930,0.00024823017437661243,0.4617915384163094,0.4558901298463127,0.3445511246843445,0.29786461627940297,-0.20241020654420983,0.00945136852394917,-1.0,-1.0,1,2,2,21,64,0.3270902480006329,0.2833565961643616,-0.16762118210648555,pstA1,NonEssential,NonEssential,0.923
1547,Rv1266c,PknH,Rv0767c,Rv1257c,0.0002487742565945804,0.5138167932454276,0.48711565603236184,0.074971108285562,-0.06403534039795458,-0.2283855722090632,0.009457478005865104,-1.0,-1.0,4,5,7,33,11,0.057164044608259204,-0.039506837666772654,-0.09849033784557382,Rv1257c,NonEssential,NonEssential,1.273
1548,Rv3080c,PknK,Rv0081,Rv3742c,0.00024877801387027126,0.2645551158031647,0.24489957324111122,-0.2300832740454065,0.20914323442268415,0.1772758562001549,0.009463587487781037,-1.0,1.0,2,5,5,280,72,-0.10526182898963422,0.3498017958603059,0.12057881970819559,Rv3742c,NonEssential,NonEssential,-2.399
1549,Rv1743,PknE,Rv1423,Rv1786,0.00024917643577118497,0.5729097975506433,0.5545507164498791,0.1550206928799003,0.3878746574763929,-0.38942393425202027,0.00946969696969697,-1.0,-1.0,4,6,6,22,33,0.12409946559667247,0.2495836902033275,-0.300910761635619,Rv1786,Uncertain,NonEssential,0.521
1550,Rv3080c,PknK,Rv0023,Rv2078,0.0002492536431097662,0.3739035730154291,0.3542942889487982,-0.3328952646070852,0.11117887599466673,-0.13479882549282662,0.009475806451612903,1.0,-1.0,4,3,4,481,72,-0.3012671420262066,0.06430993022414831,-0.1174173972221979,Rv2078,NonEssential,NonEssential,0.271
1551,Rv2176,PknL,Rv3223c,Rv3054c,0.0002492754200410835,0.6075242885171457,0.5943244327497852,0.8783457768571947,0.029013257878711108,0.6331504394607027,0.009481915933528838,1.0,1.0,2,5,5,110,64,0.713555000687446,0.05955328406947941,0.5331679133647047,Rv3054c,NonEssential,NonEssential,0.662
1552,Rv3080c,PknK,Rv1332,Rv0973c,0.0002493103296970107,0.31801053037109106,0.2934895606765685,-0.06500559975464867,0.5720168338263972,-0.2190790770492635,0.009488025415444771,1.0,-1.0,9,1,3,37,72,-0.03795949321298603,0.4659961021093673,-0.1692742227942021,accA2,NonEssential,NonEssential,1.227
1553,Rv0014c,PknB,Rv0081,Rv0726c,0.00025169501531961414,0.516278948983477,0.49775809793104264,-0.04838219716529833,0.29467194934812596,-0.1177269944762125,0.009494134897360704,1.0,-1.0,3,5,6,280,9,-0.04719169152980735,0.18872429119555303,-0.09241815983711497,Rv0726c,NonEssential,NonEssential,1.532
1554,Rv1746,PknF,Rv0757,Rv2590,0.0002536683305950718,0.4584366437676536,0.4389647028694119,-1.0031535814958297,-1.1782088282339183,-0.7252448077766738,0.009500244379276638,1.0,-1.0,2,6,6,76,42,-0.9428495400796911,-0.7165502005735841,-0.4300007391634348,fadD9,NonEssential,NonEssential,1.537
1555,Rv2176,PknL,Rv0818,Rv1848,0.00025612961942106626,0.10594772549963205,0.0961445207353735,0.0567226113414163,0.33284789570100715,0.3448370412741207,0.00950635386119257,1.0,1.0,1,2,2,313,64,0.034629041382465364,0.27719907297789037,0.2990706198683322,ureA,NonEssential,NonEssential,0.809
1556,Rv3080c,PknK,Rv3417c,Rv0025,0.00025649220868609036,0.6285169701558428,0.6142935208149629,0.08124240161539412,-0.00269196175298297,0.08235028606296906,0.009512463343108506,1.0,1.0,1,8,8,18,72,0.06556906311366748,0.009052799316065598,0.0763538063820908,Rv0025,NonEssential,NonEssential,0.988
1557,Rv3080c,PknK,Rv0047c,Rv1348,0.00025907097923699707,0.364485320982356,0.3341539385746958,0.08624799962751903,0.03407709453331244,-0.23162949355523868,0.009518572825024439,-1.0,-1.0,4,4,7,41,72,0.06498541059397599,0.022811154931655735,-0.206887905242209,irtA,Essential,Essential,-4.742
1558,Rv1746,PknF,Rv0023,Rv3068c,0.0002607532195024725,0.5219155923796732,0.5145442468877299,0.15179599143656652,0.32421480080548576,0.09467855309861271,0.009524682306940372,1.0,1.0,1,3,3,481,42,0.15912863163016014,0.28594565989342624,0.07985154957814422,pgmA,NonEssential,NonEssential,0.645
1559,Rv1746,PknF,Rv2009,Rv0894,0.00026309930928438037,0.6837002502903582,0.6766869520706322,0.2367267018434173,0.17653871075438027,0.10734360682923678,0.009530791788856305,1.0,1.0,2,4,4,3,42,0.2331480655740711,0.1981649542207309,0.08069814054481461,Rv0894,NonEssential,NonEssential,0.417
1560,Rv3080c,PknK,Rv0023,Rv1993c,0.0002640380679723278,0.33786305807868433,0.3155938784176535,0.11490379434858439,0.31451375724538055,-0.23255182863377974,0.009536901270772238,-1.0,-1.0,2,3,5,481,72,0.12163745778067814,0.1666644820612036,-0.19627449183704063,Rv1993c,NonEssential,NonEssential,-2.963
1561,Rv3080c,PknK,Rv3223c,Rv1724c,0.0002654217303097294,0.6987696088492175,0.6763002090430985,-0.3044644864996698,0.014333978334172787,-0.2199834211629954,0.009543010752688173,1.0,-1.0,6,5,8,110,72,-0.1843800896357039,0.013992890286717657,-0.23572238110635277,Rv1724c,NonEssential,NonEssential,0.972
1562,Rv1746,PknF,Rv3223c,Rv2005c,0.00026568153552921806,0.8336344834214386,0.8260895620346558,0.12318960946741388,-0.2174295043020631,0.30929618898165034,0.009549120234604106,1.0,1.0,3,5,7,110,42,0.16411920845857317,-0.15248304872505505,0.2707718889743705,Rv2005c,NonEssential,NonEssential,0.844
1563,Rv2176,PknL,Rv2595,Rv0393,0.0002657050838099429,0.4533193283571817,0.4411978057043475,-0.552591820157647,0.577174577822326,0.4119698412705313,0.00955522971652004,-1.0,1.0,2,4,4,18,64,-0.4434581125037793,0.6296077341533611,0.2966764340544595,Rv0393,NonEssential,NonEssential,0.251
1564,Rv0931c,PknD,Rv3223c,Rv1623c,0.0002671136056801443,0.6874491061606058,0.6664676804167576,0.4500829931053323,0.4502188417131547,0.4508310061383062,0.009561339198435973,1.0,1.0,7,5,6,110,23,0.4550691801337333,0.26640113839627416,0.306035781614296,cydA,NonEssential,Essential,-3.224
1565,Rv0014c,PknB,Rv0020c,Rv1622c,0.0002674897806615641,0.7832303792076512,0.7532572958388326,0.08374110609093141,-0.21402665227932927,1.196508980375969,0.009567448680351906,1.0,1.0,13,10,10,24,9,-0.08843925173689994,-0.2194511791307851,0.0,cydB,NonEssential,Essential,-2.688
